average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,21,0,4,1,11,1,0,0,0,1972-73,NYR,1,0,[],9.1,,8
,16,1,0,NHL,22,8,24,7,60,5,1,0,2,1973-74,NYR,6,10,[],10.0,,26
,33,1,2,NHL,23,13,102,-5,157,14,1,0,3,1974-75,NYR,17,16,[],10.8,,78
,41,3,0,NHL,24,19,75,0,154,16,1,1,4,1975-76,STL,17,24,[],11.0,,66
,32,0,0,NHL,25,19,65,-31,152,12,0,0,1,1976-77,STL,12,20,[],7.9,,0
,18,1,1,NHL,26,6,54,-16,114,7,1,1,2,1977-78,TOT,9,9,[],7.9,,0
,2,0,0,NHL,26,1,5,-6,15,0,0,0,1,1977-78,STL,0,2,[],0.0,,9
,16,1,1,NHL,26,5,49,-10,99,7,1,1,1,1977-78,TOR,9,7,[],9.1,,73
,15,2,2,NHL,27,6,52,-2,77,6,0,1,0,1978-79,TOR,8,7,[],10.4,,76
,23,2,0,NHL,28,12,50,-8,84,10,1,0,0,1979-80,TOT,11,12,[],13.1,,78
,15,1,0,NHL,28,8,29,-3,60,7,0,0,0,1979-80,TOR,7,8,[],11.7,,55
,8,1,0,NHL,28,4,21,-5,24,3,1,0,0,1979-80,VAN,4,4,[],16.7,,23
,27,2,2,NHL,29,11,60,2,99,10,0,4,0,1980-81,VAN,12,15,"[{'link': '/awards/voting-1981.html#selke', 'name': 'Selke-20'}]",12.1,,80
,4,0,0,NHL,30,1,15,-5,21,3,0,0,0,1981-82,VAN,3,1,[],14.3,,25
,9,1,1,NHL,31,4,14,-5,24,2,0,1,1,1982-83,WIN,3,6,[],12.5,,42
