year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,17,15,176,44,6,QMJHL,70,Baie-Comeau Drakkar,59
2001-02,18,12,115,25,9,QMJHL,56,Baie-Comeau Drakkar,37
2002-03,19,46,113,55,20,QMJHL,67,Baie-Comeau Drakkar,101
2003-04,20,39,85,52,9,QMJHL,64,Shawinigan Cataractes,91
2004-05,21,10,77,29,0,ECHL,67,2 Teams,39
2004-05,21,10,75,28,0,ECHL,61,Louisiana IceGators,38
2004-05,21,0,2,1,0,ECHL,6,Gwinnett Gladiators,1
2005-06,22,20,42,26,8,AHL,53,Providence Bruins,46
2005-06,22,18,18,12,0,ECHL,21,Gwinnett Gladiators,30
2006-07,23,14,60,35,6,AHL,80,Providence Bruins,49
2007-08,24,37,66,38,20,AHL,73,Providence Bruins,75
2008-09,25,29,45,26,-6,AHL,71,Rockford IceHogs,55
2009-10,26,17,64,41,-5,AHL,80,2 Teams,58
2009-10,26,3,23,13,-7,AHL,25,Syracuse Crunch,16
2009-10,26,14,41,28,2,AHL,55,Peoria Rivermen,42
2010-11,27,17,95,21,0,Swiss,47,SCL Tigers Langnau,38
2011-12,28,14,71,22,0,Swiss,43,SCL Tigers Langnau,36
2012-13,29,19,76,16,0,Swiss,46,SCL Tigers Langnau,35
2013-14,30,22,64,40,-15,AHL,69,Utica Comets,62
2014-15,31,1,6,0,-2,Spengler Cup,3,Medvescak Zagreb,1
2014-15,31,16,44,23,-11,KHL,57,Medvescak Zagreb,39
