year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1927-28,22,1,2,0,0,Can-Am,6,Quebec Castors,1
1928-29,23,1,6,1,0,Can-Pro,8,Windsor Hornets,2
1929-30,24,0,0,0,0,IHL,2,London Panthers,0
1940-41,35,1,10,2,0,AHL,10,Hershey Bears,3
1941-42,36,0,0,4,0,AHL,10,Hershey Bears,4
1942-43,37,4,0,2,0,AHL,6,Hershey Bears,6
1943-44,38,4,2,4,0,AHL,5,Indianapolis Capitols,8
1944-45,39,2,2,0,0,AHL,5,Indianapolis Capitols,2
