year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,15,28,106,40,0,AJHL,60,St. Albert Saints,68
1978-79,16,20,109,47,0,AJHL,50,St. Albert Saints,67
1979-80,17,2,38,14,0,WCHA,33,University of North Dakota,16
1980-81,18,1,26,9,0,AHL,24,Binghamton Whalers,10
1981-82,19,4,47,13,0,AHL,33,Binghamton Whalers,17
1983-84,21,8,20,9,0,CHL,30,Colorado Flames,17
1984-85,22,8,44,14,0,AHL,63,Moncton Golden Flames,22
1985-86,23,12,114,36,0,AHL,66,Nova Scotia Oilers,48
1986-87,24,8,118,36,0,AHL,72,Baltimore Skipjacks,44
1987-88,25,7,78,4,0,Finland,29,JYP HT Jyvaskyla,11
1988-89,26,9,49,15,0,W.German,16,EV Landshut,24
1989-90,27,13,99,34,0,W.Ger-2,35,2 Teams,47
1989-90,27,8,60,27,0,W.Ger-2,25,Krefelder EV,35
1989-90,27,5,39,7,0,W.Ger-2,10,SC Riessersee Garmisch-Partenkirchen,12
1990-91,28,13,103,29,0,IHL,59,Phoenix Roadrunners,42
