assists,year,games_played,points,goals,team,age,pim,plus_minus,league
2,2007-08,12,2,0,Seattle Thunderbirds,17,21,5,WHL
1,2008-09,5,1,0,Seattle Thunderbirds,18,6,2,WHL
2,2010-11,6,2,0,Texas Stars,20,7,1,AHL
