league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,7,0,20,0,1,0,,OTS,[],0,0,1,0,0,0,1927-28,,0,2,0,0
NHL,42,0,21,0,1,0,,OTS,[],0,0,1,0,0,0,1928-29,,0,10,0,0
NHL,0,0,22,0,9,0,,OTS,[],0,0,3,0,6,0,1929-30,,0,32,0,0
NHL,43,0,23,0,10,0,,PHQ,[],0,0,3,0,7,0,1930-31,,0,98,0,0
NHL,0,0,24,0,5,0,,NYA,[],0,0,1,0,4,0,1931-32,,0,45,0,0
NHL,48,0,25,0,11,0,,OTS,[],0,0,4,0,7,0,1932-33,,0,119,0,0
NHL,47,0,26,0,11,0,,OTS,[],0,0,7,0,4,0,1933-34,,0,44,0,0
NHL,42,0,27,0,12,0,,MTM,[],0,0,8,0,4,0,1934-35,,0,45,0,0
NHL,45,0,28,0,9,0,,MTM,[],0,0,7,0,2,0,1935-36,,0,81,0,0
NHL,45,0,29,0,7,0,,TOT,[],0,0,4,0,3,0,1936-37,,0,94,0,0
NHL,27,0,29,0,3,0,,NYA,[],0,0,0,0,3,0,1936-37,,0,79,0,0
NHL,18,0,29,0,4,0,,BOS,[],0,0,4,0,0,0,1936-37,,0,15,0,0
NHL,48,0,30,0,12,0,,MTM,[],0,0,7,0,5,0,1937-38,,0,67,0,0
