average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
8:55,0,2,0,1,0,NHL,19,1,0,4,-4,12,0,0,0,0,0,0,0,2003-04,NYI,1,0,1,0,8.3,161,18,[]
13:17,0,9,1,0,0,NHL,21,5,0,20,-11,63,0,4,0,0,0,0,0,2005-06,NYI,4,0,5,0,6.3,372,28,[]
11:15,251,22,1,0,20,NHL,23,11,9,62,-3,155,60.0,9,6,1,0,1,42,2007-08,NYI,10,138,12,28,6.5,878,78,[]
14:15,244,24,5,4,32,NHL,24,9,9,64,-2,152,40.9,11,13,0,0,0,32,2008-09,NYI,15,83,9,27,9.9,841,59,[]
14:04,255,23,0,2,37,NHL,25,12,5,45,1,133,29.4,8,12,0,1,0,57,2009-10,NYI,10,127,13,16,7.5,886,63,[]
13:59,306,29,1,0,37,NHL,26,13,25,56,0,182,49.0,12,26,2,0,2,45,2010-11,TBL,14,109,15,24,7.7,1118,80,[]
16:25,292,23,2,1,21,NHL,27,6,3,48,-5,185,27.3,11,8,5,0,0,29,2011-12,FLA,17,109,6,16,9.2,1018,62,[]
16:30,310,29,3,0,18,NHL,29,12,2,40,-16,190,50.0,13,2,3,0,1,27,2013-14,FLA,16,111,13,16,8.4,1023,62,[]
13:07,187,19,2,0,13,NHL,30,8,2,40,-2,108,33.3,9,4,0,0,2,34,2014-15,TOT,9,72,10,10,8.3,735,56,[]
14:09,146,18,2,0,7,NHL,30,8,2,34,2,84,40.0,8,3,0,0,2,27,2014-15,FLA,8,48,10,7,9.5,552,39,[]
10:45,41,1,0,0,6,NHL,30,0,0,6,-4,24,0.0,1,1,0,0,0,7,2014-15,MIN,1,24,0,3,4.2,183,17,[]
