pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Jokerit Helsinki U18,0,0,1,Fin-U18,3,1999-00,15,1
2,Jokerit Helsinki U18,0,0,1,Fin-U18,3,1999-00,15,1
8,Jokerit Helsinki U18,5,0,14,Fin-U18,6,2000-01,16,9
4,Jokerit Helsinki Jr.,0,0,0,Fin-Jr.,2,2000-01,16,0
18,Jokerit Helsinki U18,2,0,8,Fin-U18,5,2001-02,17,6
2,Jokerit Helsinki Jr.,0,0,0,Fin-Jr.,1,2001-02,17,0
0,Jokerit Helsinki,0,0,0,Finland,2,2002-03,18,0
0,Jokerit Helsinki,1,0,2,Finland,3,2003-04,19,1
10,Bridgeport Sound Tigers,3,-1,5,AHL,7,2003-04,19,2
24,Bridgeport Sound Tigers,2,-2,2,AHL,7,2005-06,21,0
