year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1933-34,17,0,0,2,0,S-SJHL,4,Saskatoon Wesleys,2
1934-35,18,5,10,1,0,S-SJHL,4,Saskatoon Nutuna,6
1935-36,19,4,0,1,0,N-SSHL,5,Saskatoon Wesleys,5
1936-37,20,4,0,3,0,IAHL,19,New Haven Eagles,7
1937-38,21,20,22,10,0,PCHL,42,Seattle Seahawks,30
1938-39,22,12,10,13,0,AHA,25,Kansas City Greyhounds,25
1938-39,22,7,9,3,0,PCHL,20,Spokane Clippers,10
1939-40,23,14,17,18,0,AHA,45,Kansas City Greyhounds,32
1940-41,24,14,16,22,0,AHA,45,Kansas City Americans,36
1941-42,25,35,17,30,0,AHA,50,Fort Worth Rangers,65
1942-43,26,6,2,1,0,PCHL,3,Vancouver St. Regis,7
1943-44,27,16,8,2,0,NWIHL,5,Portland Decleros,18
1943-44,27,25,10,11,0,PCHL,19,New Westminster Spitfires,36
1944-45,28,29,12,39,0,AHL,53,Indianapolis Capitols,68
1945-46,29,29,10,52,0,AHL,61,Indianapolis Capitols,81
1946-47,30,32,35,41,0,AHL,64,Cleveland Barons,73
1947-48,31,36,8,40,0,AHL,59,Cleveland Barons,76
1948-49,32,44,10,35,0,AHL,68,Cleveland Barons,79
1949-50,33,36,18,50,0,AHL,64,Cleveland Barons,86
1950-51,34,6,0,5,0,AHL,11,Buffalo Bisons,11
1950-51,34,14,6,21,0,PCHL,49,Seattle Ironmen,35
1951-52,35,32,6,36,0,MMHL,70,Halifax St. Mary\'s,68
