pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Verdun Juniors,4,0,4,QMJHL,3,1983-84,17,0
96,Verdun Jr. Canadiens,6,0,11,QMJHL,14,1984-85,18,5
18,Verdun Jr. Canadiens,0,0,0,M-Cup,3,1984-85,18,0
18,Verdun Jr. Canadiens,1,0,1,QMJHL,4,1985-86,19,0
0,Fredericton Alpines,6,0,9,NBSHL,5,1989-90,23,3
7,Fredericton Canadiens,0,0,0,AHL,1,1991-92,25,0
14,Fredericton Canadiens,2,0,3,AHL,5,1992-93,26,1
67,Fredericton Canadiens,0,0,2,AHL,10,1994-95,28,2
19,Fredericton Canadiens,1,0,4,AHL,10,1995-96,29,3
0,Fredericton Canadiens,0,0,0,AHL,1,1997-98,31,0
