pim,team,assists,plus_minus,points,league,games_played,year,age,goals
35,Merritt Centennials,14,0,15,BCJHL,40,1973-74,16,1
26,The Pas Blue Devils,0,0,0,AJHL,4,1974-75,17,0
157,Calgary Centennials,12,0,15,WCJHL,66,1974-75,17,3
123,2 Teams,37,0,47,WCJHL,67,1975-76,18,10
59,Calgary Centennials,16,0,20,WCJHL,32,1975-76,18,4
64,Edmonton Oil Kings,21,0,27,WCJHL,35,1975-76,18,6
224,Portland Winter Hawks,28,0,31,WCJHL,71,1976-77,19,3
88,Tulsa Oilers,18,0,20,CHL,60,1977-78,20,2
169,Dallas Black Hawks,25,0,29,CHL,65,1978-79,21,4
114,Dallas Black Hawks,26,0,30,CHL,80,1979-80,22,4
15,Dallas Black Hawks,2,0,2,CHL,11,1980-81,23,0
131,New Haven Nighthawks,14,0,15,AHL,55,1980-81,23,1
