assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Drummondville Rangers,1,1969-70,6,2,20,17,0,QMJHL
1,Drummondville Rangers,1,1970-71,6,2,8,18,0,QMJHL
0,Drummondville Rangers,1,1971-72,9,1,48,19,0,QMJHL
