year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,47,104,47,0,NSMHL,60,Dartmouth Subways,94
2004-05,16,9,52,20,0,QMJHL,61,Moncton Wildcats,29
2005-06,17,29,83,37,40,QMJHL,68,Moncton Wildcats,66
2006-07,18,33,108,47,12,QMJHL,57,Val-d\'Or Foreurs,80
2006-07,18,2,2,0,2,WJC-A,6,Canada,2
2007-08,19,4,4,2,2,WJC-A,7,Canada,6
2007-08,19,31,76,42,3,QMJHL,59,2 Teams,73
2007-08,19,21,36,23,-5,QMJHL,33,Val-d\'Or Foreurs,44
2007-08,19,10,40,19,8,QMJHL,26,Halifax Mooseheads,29
2008-09,20,18,67,41,13,AHL,79,Providence Bruins,59
2009-10,21,13,51,19,14,AHL,34,Providence Bruins,32
2015-16,27,4,10,3,9,WC,10,Canada,7
2016-17,28,5,8,3,5,WCup,6,Canada,8
