giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,22,0,23,0,0,9,2,0,0,194,LAK,0,0,[],0.0,0,2,-5,0,0,0,2002-03,0,8:50,0,21,0,2
0,NHL,8,0,24,0,0,2,1,0,0,85,LAK,0,0,[],0.0,0,1,0,0,0,0,2003-04,0,10:39,0,4,0,1
0,NHL,66,1,26,0,0,50,14,0,0,781,NSH,0,0,[],10.0,5,9,9,5,0,0,2005-06,0,11:50,0,54,1,8
0,NHL,64,2,27,0,0,47,12,0,0,707,NSH,0,0,[],10.6,3,7,-8,5,0,1,2006-07,0,11:03,1,42,0,7
18,NHL,81,2,28,274,107,61,16,128,1,979,NSH,36,52.1,[],11.5,5,9,-9,7,298,2,2007-08,44,12:05,0,50,3,5
26,NHL,82,0,29,342,121,74,13,140,0,1135,NSH,40,52.6,[],5.4,4,9,-6,4,380,0,2008-09,50,13:51,0,49,0,9
22,NHL,69,1,30,247,109,54,13,84,0,964,NSH,30,54.9,[],16.7,7,4,-4,9,301,2,2009-10,41,13:58,0,54,0,4
21,NHL,82,0,31,428,138,73,13,162,0,1218,NSH,41,57.5,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-40'}]",6.8,5,8,-6,5,578,0,2010-11,64,14:51,0,34,0,8
14,NHL,69,0,32,283,69,37,6,128,0,808,TOT,17,56.1,[],2.7,1,5,-5,1,362,0,2011-12,43,11:43,0,34,1,4
12,NHL,53,0,32,228,53,25,5,98,0,632,NSH,16,55.6,[],4.0,1,4,-6,1,285,0,2011-12,36,11:56,0,30,1,3
2,NHL,16,0,32,55,16,12,1,30,0,176,FLA,1,58.3,[],0.0,0,1,1,0,77,0,2011-12,7,11:00,0,4,0,1
7,NHL,45,0,33,213,48,29,6,96,0,480,TOT,8,55.4,[],10.3,3,3,-4,3,265,0,2012-13,30,10:40,0,12,0,3
5,NHL,35,0,33,164,37,22,5,81,0,363,FLA,6,54.8,[],9.1,2,3,-4,2,199,0,2012-13,25,10:22,0,10,0,3
2,NHL,10,0,33,49,11,7,1,15,0,117,EDM,2,57.4,[],14.3,1,0,0,1,66,0,2012-13,5,11:43,0,2,0,0
2,NHL,18,0,34,90,11,2,0,36,0,158,TOR,2,58.3,[],0.0,0,0,-5,0,126,0,2013-14,9,8:45,0,9,0,0
