year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,15,15,32,22,0,AMHL,36,Red Deer Optimist Rebels,37
2004-05,15,1,6,0,2,WHL,6,Portland Winter Hawks,1
2005-06,16,3,25,6,-19,WHL,58,Portland Winter Hawks,9
2006-07,17,12,38,26,-17,WHL,49,Portland Winter Hawks,38
2007-08,18,33,45,31,20,WHL,69,2 Teams,64
2007-08,18,2,9,8,-8,WHL,17,Portland Winter Hawks,10
2007-08,18,31,36,23,28,WHL,52,Lethbridge Hurricanes,54
2008-09,19,29,48,51,5,WHL,69,Lethbridge Hurricanes,80
2009-10,20,9,19,22,11,AHL,80,Texas Stars,31
2010-11,21,16,17,25,4,AHL,77,Texas Stars,41
2011-12,22,21,25,32,-8,AHL,75,Texas Stars,53
2012-13,23,21,20,31,21,AHL,62,Texas Stars,52
2013-14,24,32,31,31,11,AHL,54,Texas Stars,63
