year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,15,0,0,0,0,WHL,4,Portland Winter Hawks,0
2005-06,16,0,4,1,-8,WHL,12,Portland Winter Hawks,1
2007-08,18,3,15,10,8,WHL,19,Lethbridge Hurricanes,13
2008-09,19,4,12,3,5,WHL,11,Lethbridge Hurricanes,7
2009-10,20,1,12,7,2,AHL,24,Texas Stars,8
2010-11,21,1,0,0,-3,AHL,6,Texas Stars,1
2012-13,23,1,4,3,1,AHL,9,Texas Stars,4
