average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,21,0,2,0,0,0,0,0,0,1935-36,DET,2,0,[],0,,24
,16,0,0,NHL,22,0,18,0,0,0,0,0,0,1936-37,DET,9,7,[],0,,42
,9,0,0,NHL,23,0,16,0,0,0,0,0,0,1937-38,DET,3,6,[],0,,24
,10,0,0,NHL,24,0,0,0,0,0,0,0,0,1938-39,DET,3,7,[],0,,20
,24,0,0,NHL,25,0,10,0,0,0,0,0,0,1939-40,DET,10,14,[],0,,48
,28,0,0,NHL,26,0,12,0,0,0,0,0,0,1940-41,DET,11,17,[],0,,45
,33,0,0,NHL,27,0,8,0,0,0,0,0,0,1941-42,DET,14,19,[],0,,48
,45,0,0,NHL,28,0,2,0,0,0,0,0,0,1942-43,DET,23,22,"[{'link': '/awards/voting-1943.html#byng', 'name': 'Byng-4'}]",0,,0
,53,0,0,NHL,29,0,4,0,0,0,0,0,0,1943-44,DET,35,18,[],0,,39
,47,0,0,NHL,30,0,6,0,0,0,0,0,0,1944-45,DET,23,24,[],0,,43
,10,0,0,NHL,31,0,2,0,0,0,0,0,0,1945-46,DET,6,4,[],0,,28
