year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1908-09,18,8,17,0,0,ECHA,12,Quebec Bulldogs,8
1909-10,19,5,2,0,0,CHA,3,Quebec Bulldogs,5
1909-10,19,10,16,0,0,OPHL,12,Waterloo Colts,10
1910-11,20,9,3,0,0,NHA,13,Quebec Bulldogs,9
1911-12,21,21,0,0,0,NHA,18,Quebec Bulldogs,21
1911-12,21,0,0,0,0,Exhib.,2,NHA All-Stars,0
1912-13,22,43,34,0,0,NHA,20,Quebec Bulldogs,43
1912-13,22,2,2,0,0,Exhib.,3,Quebec Bulldogs,2
1913-14,23,24,20,4,0,NHA,17,Quebec Bulldogs,28
1914-15,24,16,21,5,0,NHA,12,Quebec Bulldogs,21
1915-16,25,25,21,10,0,NHA,24,Quebec Bulldogs,35
1916-17,26,41,15,8,0,NHA,19,Quebec Bulldogs,49
