year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1919-20,22,2,2,0,0,NMHL,2,Sault Ste. Marie Greyhounds,2
1919-20,22,5,2,1,0,NOHA,3,Sault Ste. Marie Greyhounds,6
1920-21,23,5,0,2,0,NMHL,10,Sault Ste. Marie Greyhounds,7
1920-21,23,2,4,0,0,NOHA,4,Sault Ste. Marie Greyhounds,2
1921-22,24,1,0,1,0,NMHL,10,Sault Ste. Marie Greyhounds,2
1921-22,24,0,11,1,0,NOHA,7,Sault Ste. Marie Greyhounds,1
1922-23,25,3,10,1,0,NOHA,8,Sudbury Wolves,4
1926-27,29,3,28,4,0,AHA,35,3 Teams,7
1926-27,29,1,0,0,0,AHA,5,Detroit Greyhounds,1
1926-27,29,0,8,2,0,AHA,10,Chicago Cardinals,2
1926-27,29,2,20,2,0,AHA,20,Winnipeg Maroons,4
1927-28,30,3,37,1,0,AHA,22,Kansas City Pla-Mors,4
1928-29,31,1,12,0,0,AHA,30,Kansas City Pla-Mors,1
1929-30,32,2,34,1,0,AHA,48,Kansas City Pla-Mors,3
1930-31,33,5,58,5,0,AHA,43,Minneapolis Millers,10
