won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
SC,0,NHL,1,CBH,60,32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1937-38,0,1.00,0,0
,0,NHL,2,NYA,120,33,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1938-39,0,3.00,0,0
