average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,23,1,0,NHL,20,11,34,-17,92,7,3,0,2,1972-73,TOR,10,13,[],10.9,,72
,4,0,0,NHL,21,3,4,1,19,0,0,0,1,1973-74,TOR,0,4,[],0.0,,16
,49,5,1,NHL,22,27,61,5,134,15,3,1,2,1974-75,TOR,19,30,[],14.2,,69
,44,2,2,NHL,23,25,76,11,140,7,3,2,5,1975-76,TOR,12,32,[],8.6,,79
,24,0,2,NHL,24,12,24,0,73,7,0,0,3,1976-77,TOR,9,15,[],12.3,,50
,23,0,0,NHL,25,16,37,-9,119,7,0,0,0,1977-78,TOR,7,16,[],5.9,,73
,50,2,3,NHL,26,28,37,10,201,18,0,1,0,1978-79,PIT,21,29,[],10.4,,0
,49,3,3,NHL,27,25,36,0,176,17,1,0,3,1979-80,PIT,21,28,[],11.9,,73
,43,1,3,NHL,28,12,42,-30,181,15,7,0,6,1980-81,PIT,25,18,[],13.8,,79
,53,0,3,NHL,29,22,45,-6,168,15,4,3,6,1981-82,PIT,22,31,"[{'link': '/awards/voting-1982.html#selke', 'name': 'Selke-11'}]",13.1,,71
,20,2,1,NHL,30,9,16,-8,92,7,0,2,1,1982-83,TOT,8,12,[],8.7,,72
,0,0,0,NHL,30,0,2,-7,10,0,0,0,0,1982-83,PIT,0,0,[],0.0,,7
,20,2,1,NHL,30,9,14,-1,82,7,0,2,1,1982-83,MNS,8,12,[],9.8,,65
,16,0,0,NHL,31,9,19,-6,57,6,0,1,0,1983-84,MNS,6,10,[],10.5,,63
