giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,1,0,24,0,0,0,0,0,0,2,CBJ,0,0,[],0,0,0,0,0,0,0,2000-01,0,1:33,0,10,0,0
0,NHL,52,0,25,0,0,35,6,0,1,339,CBJ,0,0,[],8.6,3,3,1,3,0,0,2001-02,0,6:32,0,206,0,2
0,NHL,68,0,26,0,0,39,5,0,0,417,CBJ,0,0,[],2.6,1,4,-5,1,0,0,2002-03,0,6:08,0,0,0,4
0,NHL,76,0,27,0,0,62,6,0,0,550,CBJ,0,0,[],4.8,2,3,-10,3,0,0,2003-04,0,7:14,1,228,0,3
0,NHL,80,1,29,0,0,39,10,0,1,478,CBJ,0,0,[],7.7,3,7,-4,3,0,0,2005-06,0,5:58,0,163,0,6
0,NHL,72,0,30,0,0,32,2,0,0,350,CBJ,0,0,[],3.1,1,1,-6,1,0,0,2006-07,0,4:52,0,125,0,1
6,NHL,62,0,31,2,58,41,7,93,0,364,TOT,2,0.0,[],2.4,1,6,-4,1,0,0,2007-08,5,5:52,0,135,0,6
0,NHL,31,0,31,1,15,10,0,30,0,134,CBJ,2,0.0,[],0.0,0,0,-2,0,0,0,2007-08,2,4:20,0,44,0,0
6,NHL,31,0,31,1,43,31,7,63,0,229,SJS,0,0.0,[],3.2,1,6,-2,1,0,0,2007-08,3,7:24,0,91,0,6
15,NHL,70,1,32,4,64,44,4,125,0,433,SJS,7,42.9,[],4.5,2,2,-6,2,3,0,2008-09,7,6:11,0,116,0,2
5,NHL,57,0,33,4,75,49,9,97,0,386,TOT,4,33.3,[],4.1,2,7,5,2,2,0,2009-10,9,6:46,0,115,0,7
5,NHL,36,0,33,3,36,20,3,61,0,236,SJS,1,40.0,[],0.0,0,3,1,0,2,0,2009-10,7,6:34,0,78,0,3
0,NHL,21,0,33,1,39,29,6,36,0,149,NYR,3,0.0,[],6.9,2,4,4,2,0,0,2009-10,2,7:07,0,37,0,4
10,NHL,58,0,34,2,52,31,4,96,0,359,PHI,5,50.0,[],6.5,2,2,0,2,2,0,2010-11,15,6:11,0,127,0,2
2,NHL,30,0,35,2,30,19,1,49,0,170,PHI,4,0.0,[],0.0,0,1,-6,0,0,0,2011-12,6,5:39,0,64,0,1
0,NHL,1,0,36,0,1,0,0,3,0,8,PHI,0,0,[],0,0,0,0,0,0,0,2012-13,0,7:58,0,0,0,0
