year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1994-95,18,10,194,12,-19,QMJHL,72,Halifax Mooseheads,22
1995-96,19,13,319,19,-3,QMJHL,50,Halifax Mooseheads,32
1996-97,20,25,420,19,2,QMJHL,59,Halifax Mooseheads,44
1997-98,21,6,145,11,0,AUAA,19,Dalhousie University Tigers,17
1997-98,21,1,50,1,0,AHL,18,Saint John Flames,2
1998-99,22,0,46,0,-1,AHL,8,Saint John Flames,0
1998-99,22,12,325,17,-4,ECHL,52,Johnstown Chiefs,29
1999-00,23,9,256,17,-9,ECHL,36,Johnstown Chiefs,26
1999-00,23,1,93,4,-4,AHL,22,Saint John Flames,5
2000-01,24,1,357,7,-3,AHL,69,Syracuse Crunch,8
2001-02,25,3,165,5,4,AHL,22,Syracuse Crunch,8
2004-05,28,0,20,1,0,Finland,11,JYP Jyvaskyla,1
