year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,16,52,39,0,QAAA,38,Ste-Foy Gouverneurs,55
2001-02,16,9,32,14,-5,QMJHL,28,Rimouski Oceanic,23
2002-03,17,32,100,41,-24,QMJHL,65,Rimouski Oceanic,73
2002-03,17,2,6,7,1,WJ18-A,7,Canada,9
2003-04,18,25,62,33,9,QMJHL,42,Rimouski Oceanic,58
2004-05,19,45,83,69,46,QMJHL,70,Rimouski Oceanic,114
2005-06,20,15,63,30,-7,AHL,65,Hamilton Bulldogs,45
2006-07,21,14,20,17,-2,AHL,33,Wilkes-Barre Penguins,31
2007-08,22,21,47,26,-11,AHL,55,Springfield Falcons,47
2009-10,24,1,12,5,4,AHL,4,Springfield Falcons,6
2010-11,25,25,53,47,13,AHL,69,Norfolk Admirals,72
2011-12,26,12,63,24,-4,AHL,48,Portland Pirates,36
2012-13,27,9,86,31,-1,Swiss,48,EHC Biel-Bienne,40
