year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,15,0,0,0,0,Swe-Jr.,13,Hammarby IF Stockholm Jr.,0
1997-98,16,3,70,11,0,Swe-Jr.,26,Hammarby IF Stockholm Jr.,14
1998-99,17,14,45,31,0,Swe-Jr.,38,Hammarby IF Stockholm Jr.,45
1999-00,18,3,48,18,0,Swe-Jr.,32,Hammarby IF Stockholm Jr.,21
1999-00,18,0,0,0,0,Sweden-2,1,Hammarby IF Stockholm,0
2000-01,19,14,259,54,22,QMJHL,68,2 Teams,68
2000-01,19,11,147,38,-9,QMJHL,44,Moncton Wildcats,49
2000-01,19,3,112,16,31,QMJHL,24,Victoriaville Tigres,19
2001-02,20,11,66,14,0,Sweden-2,46,Hammarby IF Stockholm,25
2002-03,21,15,200,25,0,Sweden-2,48,Hammarby IF Stockholm,40
2003-04,22,4,173,4,0,Sweden,42,Djurgardens IF Stockholm,8
2004-05,23,2,139,4,0,Sweden,49,Djurgardens IF Stockholm,6
2005-06,24,8,95,11,0,Sweden,47,Frolunda HC Goteborg,19
2008-09,27,3,2,1,2,WC-A,5,Sweden,4
2009-10,28,0,12,0,0,Olympics,4,Sweden,0
2013-14,32,0,0,1,1,Internationa,6,Sweden (all),1
2013-14,32,0,0,1,1,Olympics,6,Sweden,1
