assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1992-93,4,0,0,Brandon Wheat Kings,16,0,0,WHL
7,1993-94,13,8,1,Brandon Wheat Kings,17,39,0,WHL
0,1994-95,3,1,1,Brandon Wheat Kings,18,9,0,WHL
0,1994-95,2,0,0,Brandon Wheat Kings,18,0,0,M-Cup
11,1995-96,19,23,12,Brandon Wheat Kings,19,60,0,WHL
0,1995-96,1,0,0,Saint John Flames,19,0,0,AHL
1,1995-96,4,2,1,Brandon Wheat Kings,19,8,0,M-Cup
2,1998-99,5,2,0,Hershey Bears,22,6,0,AHL
0,2007-08,5,2,2,Aalborg BK,31,4,0,Denmark
