power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,3,0,0,NHL,1981-82,19,0,WIN,,0,0,-1,0,2,,,0.0,0
0,2,0,0,NHL,1982-83,20,0,WIN,,0,0,-1,0,0,,,0,0
0,2,0,0,NHL,1983-84,21,0,WIN,,0,5,-1,0,3,,,0.0,0
0,8,3,1,NHL,1984-85,22,1,WIN,,2,9,-2,0,13,,,7.7,1
0,3,0,0,NHL,1985-86,23,0,WIN,,0,12,-2,0,3,,,0.0,0
0,6,1,0,NHL,1987-88,25,0,BUF,,1,5,-6,0,3,,,0.0,0
0,5,1,0,NHL,1988-89,26,1,BUF,,0,4,-2,1,2,,,50.0,0
0,5,1,0,NHL,1989-90,27,1,BUF,,0,4,-7,0,9,,,11.1,1
