average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,9,0,0,NHL,19,7,14,2,18,0,1,0,1,1981-82,WIN,1,8,[],5.6,,17
,18,0,2,NHL,20,4,46,-16,92,10,1,0,1,1982-83,WIN,13,5,[],14.1,,75
,56,2,0,NHL,21,24,68,-10,140,15,6,0,11,1983-84,WIN,21,35,[],15.0,,0
,44,3,0,NHL,22,20,81,7,142,19,3,0,2,1984-85,WIN,22,22,[],15.5,,79
,43,0,0,NHL,23,21,40,-8,125,15,3,0,4,1985-86,WIN,18,25,[],14.4,,80
,25,3,0,NHL,24,13,59,-1,90,11,0,0,1,1986-87,BUF,11,14,[],12.2,,63
,40,2,3,NHL,25,21,61,8,111,14,0,1,1,1987-88,BUF,17,23,[],15.3,,73
,41,3,2,NHL,26,21,46,10,122,16,0,0,2,1988-89,BUF,18,23,[],14.8,,0
,32,4,1,NHL,27,13,77,4,123,16,1,1,0,1989-90,BUF,18,14,[],14.6,,79
,22,1,0,NHL,28,16,87,-12,91,5,0,1,0,1990-91,WIN,5,17,[],5.5,,75
,8,1,0,NHL,29,3,20,5,34,5,0,0,0,1991-92,BOS,5,3,[],14.7,,29
