even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,6,VAN,2,4,32,0,,NHL,0,24,,1981-82,12,8.3,,2,8,2
1,4,VAN,1,4,33,0,,NHL,0,9,,1982-83,4,11.1,,0,5,2
