age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,0,-1,WHA,5,0,1977-78,0,0,0,,0,8,,EDO,0
21,,0,0,2,3,WHA,11,0,1978-79,0,0,4,,0,29,,EDO,6
22,,0,0,0,1,NHL,3,0,1979-80,0,0,0,,0,2,,EDM,0
23,,0.0,0,0,-2,NHL,8,0,1980-81,0,8,0,,0,5,,EDM,0
24,,0.0,0,0,-1,NHL,4,0,1981-82,0,1,0,,0,2,,EDM,0
25,,7.7,1,1,-1,NHL,15,0,1982-83,0,13,1,,0,69,,EDM,2
26,SC,20.0,5,5,11,NHL,19,0,1983-84,1,25,5,,0,44,,EDM,10
27,SC,0.0,0,0,2,NHL,14,0,1984-85,0,5,0,,0,39,,EDM,0
28,,0.0,0,0,0,NHL,6,0,1985-86,0,1,0,,0,32,,EDM,0
29,,0,0,0,1,NHL,4,0,1986-87,0,0,0,,0,15,,HAR,0
