year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,15,41,70,69,0,NFAHA,65,St. John\'s Midget Capitals,110
1988-89,16,16,23,43,0,OHL,66,Cornwall Royals,59
1989-90,17,38,68,59,0,OHL,64,Cornwall Royals,97
1990-91,18,21,28,25,0,OHL,34,Cornwall Royals,46
1990-91,18,1,6,2,0,WJC-A,7,Canada,3
1991-92,19,19,43,41,0,OHL,34,Cornwall Royals,60
1991-92,19,1,6,3,0,WJC-A,7,Canada,4
1991-92,19,2,0,4,0,AHL,6,Baltimore Skipjacks,6
1992-93,20,20,60,46,0,AHL,79,Baltimore Skipjacks,66
1993-94,21,14,17,13,0,AHL,29,Portland Pirates,27
1994-95,22,3,4,10,0,AHL,8,Portland Pirates,13
1995-96,23,0,2,4,0,AHL,5,Cornwall Aces,4
1996-97,24,9,8,25,0,IHL,35,Phoenix Roadrunners,34
1997-98,25,2,10,2,-4,IHL,5,Las Vegas Thunder,4
1998-99,26,0,0,1,5,IHL,7,Milwaukee Admirals,1
1999-00,27,30,25,30,1,AHL,49,Wilkes-Barre Scranton Pens,60
2000-01,28,18,14,49,16,AHL,65,2 Teams,67
2000-01,28,12,4,38,3,AHL,40,Wilkes-Barre Scranton Pens,50
2000-01,28,6,10,11,13,AHL,25,Philadelphia Phantoms,17
2001-02,29,20,26,39,12,AHL,64,Philadelphia Phantoms,59
2002-03,30,9,36,33,2,AHL,55,Philadelphia Phantoms,42
2003-04,31,19,31,29,20,AHL,59,Philadelphia Phantoms,48
2004-05,32,14,39,30,12,AHL,78,Philadelphia Phantoms,44
2005-06,33,8,60,42,-14,AHL,79,Philadelphia Phantoms,50
2006-07,34,9,26,24,-11,AHL,55,Philadelphia Phantoms,33
2007-08,35,6,40,27,0,Germany,53,Kolner Haie,33
2008-09,36,11,44,16,0,Germany,52,Frankfurt Lions,27
2009-10,37,4,18,20,0,Germany,44,Frankfurt Lions,24
2010-11,38,3,24,8,0,CzRep,29,HC Plzen 1929,11
