game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,0,10,0,24,55,5,1,2010-11,1,0,0,0,MTL,,2,14,NHL
0,0.0,1,3,0,26,86,5,1,2012-13,1,0,0,0,MTL,,2,10,NHL
0,7.7,4,26,1,27,317,17,6,2013-14,8,1,2,0,MTL,,6,47,NHL
1,6.7,-1,15,0,28,179,11,2,2014-15,3,0,1,1,MTL,,4,23,NHL
1,16.7,3,6,0,30,124,13,3,2016-17,4,0,1,1,EDM,,0,12,NHL
