assists,year,games_played,points,goals,team,age,pim,plus_minus,league
7,2003-04,18,11,4,Chicoutimi Sagueneens,17,8,-3,QMJHL
10,2004-05,17,15,5,Chicoutimi Sagueneens,18,8,-3,QMJHL
9,2005-06,9,11,2,Chicoutimi Sagueneens,19,4,1,QMJHL
5,2006-07,4,6,1,Chicoutimi Sagueneens,20,2,2,QMJHL
24,2007-08,22,33,9,Cincinnati Cyclones,21,18,11,ECHL
3,2008-09,6,4,1,Hamilton Bulldogs,22,4,-3,AHL
13,2009-10,19,23,10,Hamilton Bulldogs,23,16,4,AHL
