pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Humboldt Indians,4,0,11,SJHL,22,1946-47,18,7
34,Moose Jaw Canucks,11,0,19,SJHL,26,1947-48,19,8
62,Moose Jaw Canucks,7,0,17,WCJHL,26,1948-49,20,10
133,Calgary Stampeders,11,0,17,WCSHL,50,1949-50,21,6
26,Milwaukee Seagulls,16,0,17,USHL,35,1950-51,22,1
64,Indianapolis Capitols,25,0,28,AHL,68,1951-52,23,3
55,Edmonton Flyers,4,0,5,WHL,23,1952-53,24,1
115,Edmonton Flyers,18,0,26,WHL,70,1953-54,25,8
78,Edmonton Flyers,25,0,30,WHL,44,1954-55,26,5
109,Edmonton Flyers,14,0,23,WHL,67,1955-56,27,9
77,Edmonton Flyers,20,0,26,WHL,57,1956-57,28,6
61,Edmonton Flyers,32,0,44,WHL,70,1957-58,29,12
61,Edmonton Flyers,25,0,34,WHL,61,1958-59,30,9
18,Edmonton Flyers,20,0,27,WHL,65,1959-60,31,7
