year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,19,20,73,47,0,AJHL,62,Fort McMurray Oil Barons,67
2003-04,20,4,18,7,0,ECAC,27,Yale University Bulldogs,11
2004-05,21,12,30,14,0,ECAC,27,Yale University Bulldogs,26
2005-06,22,8,65,8,0,ECAC,22,Yale University Bulldogs,16
2006-07,23,2,39,6,0,ECAC,20,Yale University Bulldogs,8
2006-07,23,0,4,1,1,AHL,8,Lowell Devils,1
2007-08,24,1,44,2,-5,AHL,16,Lowell Devils,3
2007-08,24,9,67,7,-3,ECHL,26,Trenton Devils,16
2008-09,25,5,108,16,-12,AHL,75,Lowell Devils,21
2009-10,26,12,67,7,6,AHL,51,Lowell Devils,19
2010-11,27,15,102,9,-2,AHL,53,Albany Devils,24
2011-12,28,6,90,16,-14,AHL,49,Albany Devils,22
2012-13,29,15,116,20,-2,ECHL,27,Utah Grizzlies,35
2012-13,29,7,60,9,8,AHL,33,Rockford IceHogs,16
2013-14,30,8,49,6,-5,AHL,28,Rockford IceHogs,14
2014-15,31,4,79,10,0,AHL,34,Binghamton Senators,14
