average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,68,4,0,0,NHL,19,22,0,104,1,194,0,23,0,10,0,13,0,1993-94,EDM,33,0,35,0,17.0,,78,"[{'link': '/awards/voting-1994.html#calder', 'name': 'Calder-2'}]"
,0,37,1,0,0,NHL,20,10,0,128,-14,156,0,8,0,7,1,11,0,1994-95,EDM,15,0,22,0,9.6,,42,[]
,0,59,5,0,0,NHL,21,23,0,87,-6,244,0,20,0,8,0,8,0,1995-96,EDM,28,0,31,0,11.5,,64,[]
,0,57,2,1,0,NHL,22,16,0,92,-21,248,0,8,0,10,0,22,0,1996-97,EDM,19,0,38,0,7.7,,67,[]
,0,33,2,0,0,NHL,23,13,0,99,-24,199,0,6,0,4,0,10,0,1997-98,TOT,10,0,23,0,5.0,,70,[]
,0,18,0,0,0,NHL,23,7,0,78,-16,100,0,4,0,1,0,6,0,1997-98,EDM,5,0,13,0,5.0,,35,[]
,0,15,2,0,0,NHL,23,6,0,21,-8,99,0,2,0,3,0,4,0,1997-98,NJD,5,0,10,0,5.1,,35,[]
15:24,0,54,3,0,0,NHL,24,15,0,79,10,200,0,19,0,8,0,12,0,1998-99,NJD,27,0,27,0,13.5,1140,74,[]
17:05,0,56,4,0,0,NHL,25,26,0,51,22,244,0,15,0,7,0,8,0,1999-00,NJD,22,0,34,0,9.0,1299,76,[]
16:12,0,55,3,0,0,NHL,26,27,0,75,23,138,0,13,0,8,0,7,0,2000-01,NJD,21,0,34,0,15.2,875,54,[]
17:21,0,45,3,0,0,NHL,27,15,0,65,2,197,0,15,0,10,0,5,0,2001-02,TOT,25,0,20,0,12.7,1267,73,[]
17:13,0,41,1,0,0,NHL,27,14,0,59,3,169,0,14,0,8,0,5,0,2001-02,NJD,22,0,19,0,13.0,1085,63,[]
18:13,0,4,2,0,0,NHL,27,1,0,6,-1,28,0,1,0,2,0,0,0,2001-02,DAL,3,0,1,0,10.7,182,10,[]
16:12,0,47,6,0,0,NHL,28,18,0,51,9,169,0,16,0,7,0,6,0,2002-03,DAL,23,0,24,0,13.6,1166,72,[]
17:00,0,57,5,0,0,NHL,29,27,0,66,23,143,0,16,0,5,0,9,0,2003-04,DAL,21,0,36,0,14.7,1241,73,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-29'}]"
17:12,0,76,5,1,0,NHL,31,26,0,102,13,167,0,20,0,11,0,18,0,2005-06,DAL,32,0,44,0,19.2,1393,81,[]
17:59,0,54,6,0,0,NHL,32,19,0,48,15,190,0,15,0,12,0,8,0,2006-07,NSH,27,0,27,0,14.2,1223,68,[]
18:59,411,72,3,0,23,NHL,33,35,614,54,19,248,48.7,15,646,13,0,9,50,2007-08,NSH,28,42,44,30,11.3,1500,79,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-45'}, {'link': '/awards/voting-2008.html#selke', 'name': 'Selke-53'}]"
18:55,328,57,5,0,18,NHL,34,16,525,49,2,196,50.6,24,512,9,0,8,51,2008-09,NSH,33,34,24,29,16.8,1229,65,[]
18:42,333,46,3,0,17,NHL,35,15,526,26,0,216,48.8,13,551,6,0,12,30,2009-10,NSH,19,24,27,30,8.8,1178,63,[]
15:31,288,31,1,0,11,NHL,36,10,449,40,-6,169,50.2,13,445,4,0,4,30,2010-11,TOT,17,42,14,21,10.1,1133,73,[]
15:27,240,24,0,0,8,NHL,36,8,385,32,-9,139,51.3,11,365,2,0,3,22,2010-11,NJD,13,28,11,18,9.4,958,62,[]
15:53,48,7,1,0,3,NHL,36,2,64,8,3,30,44.4,2,80,2,0,1,8,2010-11,WSH,4,14,3,3,13.3,175,11,[]
14:05,231,34,3,0,13,NHL,37,9,387,26,13,142,50.3,11,382,6,0,8,17,2011-12,STL,17,24,17,11,12.0,1014,72,[]
