average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,13,0,0,NHL,21,12,75,2,75,0,0,1,0,1970-71,MNS,0,13,[],0.0,,57
,6,0,0,NHL,23,4,21,14,51,2,0,0,0,1972-73,MNS,2,4,[],3.9,,46
,7,0,0,NHL,24,7,12,-1,31,0,0,0,0,1973-74,MNS,0,7,[],0.0,,40
,21,0,0,NHL,25,16,82,-21,79,3,0,0,2,1974-75,MNS,3,18,[],3.8,,62
,11,1,0,NHL,26,9,66,-25,70,2,0,0,0,1975-76,MNS,2,9,[],2.9,,79
,9,0,0,NHL,27,7,46,-31,54,1,0,0,1,1976-77,MNS,1,8,[],1.9,,60
,15,0,0,NHL,28,15,59,-35,87,0,0,0,0,1977-78,MNS,0,15,[],0.0,,79
,10,0,0,NHL,29,8,48,-4,36,1,0,1,0,1978-79,MNS,1,9,[],2.8,,45
,22,0,0,NHL,30,13,71,17,85,8,0,1,0,1979-80,MNS,8,14,[],9.4,,80
,12,1,0,NHL,31,7,72,1,73,4,0,0,1,1980-81,MNS,4,8,[],5.5,,62
,16,0,0,NHL,32,15,89,-12,43,1,0,0,0,1981-82,MNS,1,15,[],2.3,,69
,4,0,0,NHL,33,3,22,-10,29,1,0,0,0,1982-83,MNS,1,3,[],3.4,,51
,2,0,0,NHL,34,0,8,-2,4,2,0,0,0,1983-84,LAK,2,0,[],50.0,,15
