average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
11:17,0,0,0,0,0,NHL,20,0,0,0,-1,1,0,0,0,0,0,0,0,2006-07,CHI,0,0,0,0,0.0,11,1,[]
13:43,74,17,0,0,21,NHL,21,12,179,28,6,49,46.5,4,206,0,0,1,18,2007-08,CHI,4,55,13,6,8.2,535,39,[]
16:27,193,47,4,2,40,NHL,22,25,521,52,19,111,44.3,15,655,2,2,1,35,2008-09,CHI,19,67,28,10,17.1,1333,81,[]
17:22,85,16,0,0,19,NHL,23,9,274,28,5,52,49.4,5,281,1,0,1,27,2009-10,CHI,6,33,10,12,11.5,677,39,[]
17:39,179,37,1,0,35,NHL,24,14,455,34,11,102,45.1,11,553,4,0,8,55,2010-11,CHI,15,41,22,22,14.7,1076,61,"[{'link': '/awards/voting-2011.html#selke', 'name': 'Selke-24'}]"
16:30,211,37,2,3,38,NHL,25,13,582,47,0,126,48.4,9,621,7,0,5,53,2011-12,CHI,19,58,18,25,15.1,1254,76,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-39'}]"
16:20,75,14,1,0,18,NHL,26,4,239,22,-7,46,46.1,6,279,1,1,2,21,2012-13,CHI,7,43,7,16,15.2,572,35,[]
14:28,55,12,2,1,13,NHL,27,3,152,24,-1,33,45.1,6,185,1,0,1,10,2013-14,TOR,8,38,4,12,24.2,333,23,[]
16:21,128,23,0,1,21,NHL,28,12,414,48,4,76,44.5,5,517,0,0,5,26,2014-15,FLA,6,89,17,10,7.9,867,53,[]
14:06,52,5,0,0,9,NHL,29,1,156,16,-2,26,45.7,1,185,0,0,3,5,2015-16,FLA,1,36,4,12,3.8,352,25,[]
