pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,Toronto Marlboros,35,0,38,OHA-Jr.,62,1971-72,19,3
153,London Knights,51,0,66,OHA-Jr.,59,1972-73,20,15
54,Richmond Robins,22,0,33,AHL,75,1973-74,21,11
76,Richmond Robins,40,0,50,AHL,57,1974-75,22,10
26,Tulsa Oilers,18,0,23,CHL,32,1977-78,25,5
23,Dallas Black Hawks,16,0,19,CHL,31,1978-79,26,3
55,Dallas Black Hawks,34,0,38,CHL,73,1979-80,27,4
2,Houston Apollos,3,0,5,CHL,13,1980-81,28,2
32,Saginaw Gears,43,0,53,IHL,54,1980-81,28,10
60,New Haven Nighthawks,27,0,30,AHL,76,1981-82,29,3
36,2 Teams,15,0,16,AHL,59,1982-83,30,1
0,New Haven Nighthawks,0,0,0,AHL,1,1982-83,30,0
36,Binghamton Whalers,15,0,16,AHL,58,1982-83,30,1
