average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
14:17,0,13,0,0,0,NHL,22,4,0,34,-3,85,0,4,0,2,0,3,0,2005-06,PIT,6,0,7,0,7.1,471,33,[]
11:38,0,33,1,0,0,NHL,23,10,0,26,-3,133,0,12,0,6,0,5,0,2006-07,PIT,18,0,15,0,13.5,709,61,[]
13:21,233,24,0,0,2,NHL,24,7,277,30,-10,132,58.4,9,197,2,0,6,20,2007-08,TOT,11,35,13,14,8.3,788,59,[]
12:37,190,20,0,0,2,NHL,24,7,184,28,-3,109,58.6,7,130,2,0,4,14,2007-08,PIT,9,28,11,11,8.3,618,49,[]
16:57,43,4,0,0,0,NHL,24,0,93,2,-7,23,58.1,2,67,0,0,2,6,2007-08,ATL,2,7,2,3,8.7,170,10,[]
13:39,210,28,0,0,6,NHL,25,16,277,20,-9,122,55.7,5,220,2,0,5,26,2008-09,TOT,7,19,21,12,5.7,873,64,[]
14:16,167,19,0,0,6,NHL,25,11,233,14,-7,90,54.6,4,194,1,0,3,23,2008-09,ATL,5,17,14,8,5.6,671,47,[]
11:55,43,9,0,0,0,NHL,25,5,44,6,-2,32,62.9,1,26,1,0,2,3,2008-09,ANA,2,2,7,4,6.3,203,17,[]
14:51,172,26,1,0,16,NHL,26,15,329,26,11,86,48.8,7,345,1,0,3,22,2009-10,TOT,8,52,18,10,9.3,861,58,[]
11:27,19,0,0,0,3,NHL,26,0,21,2,-3,9,41.2,0,30,0,0,0,2,2009-10,ANA,0,6,0,2,0.0,103,9,[]
15:28,153,26,1,0,13,NHL,26,15,308,24,14,77,49.4,7,315,1,0,3,20,2009-10,NYR,8,46,18,8,10.4,758,49,[]
12:46,166,27,1,0,11,NHL,27,13,316,18,3,86,49.5,7,323,4,0,3,28,2010-11,NYR,11,34,16,17,12.8,804,63,[]
10:24,89,12,1,0,4,NHL,28,4,159,8,-13,44,52.6,4,143,3,0,1,11,2011-12,TOT,7,26,5,16,15.9,510,49,[]
8:07,21,5,0,0,1,NHL,28,3,61,2,0,10,53.5,0,53,1,0,1,4,2011-12,NYR,1,12,4,4,10.0,162,20,[]
11:59,68,7,1,0,3,NHL,28,1,98,6,-13,34,52.1,4,90,2,0,0,7,2011-12,MIN,6,14,1,12,17.6,347,29,[]
