year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,13,20,60,17,0,AAHA,34,Genstar Cement,37
1986-87,14,15,60,20,0,AAHA,36,Genstar Cement,35
1987-88,15,10,54,11,0,AJHL,38,Edmonton Mets,21
1988-89,16,12,86,14,0,WHL,65,Kamloops Blazers,26
1989-90,17,29,129,66,0,WHL,67,Kamloops Blazers,95
1990-91,18,27,88,78,0,WHL,66,Kamloops Blazers,105
1991-92,19,9,33,39,0,WHL,29,Kamloops Blazers,48
1991-92,19,3,4,1,0,WJC-A,7,Canada,4
1993-94,21,0,4,1,0,WC-A,8,Canada,1
1995-96,23,0,0,1,0,WC-A,8,Canada,1
2001-02,29,0,0,0,-2,WC-A,1,Canada,0
