assists,team,goals,year,games_played,points,pim,age,plus_minus,league
14,HC Pardubice Jr.,4,1999-00,7,18,36,16,0,CzRep-Jr.
3,Hull Olympiques,2,2000-01,5,5,2,17,-1,QMJHL
10,Hull Olympiques,6,2001-02,10,16,6,18,3,QMJHL
10,HC Moeller Pardubice,4,2004-05,16,14,26,21,0,CzRep
