assists,team,goals,year,games_played,points,pim,age,plus_minus,league
36,HC Pardubice Jr.,20,1999-00,45,56,54,16,0,CzRep-Jr.
1,HC IPB Pojistovna Pardubice,0,1999-00,4,1,0,16,0,CzRep
64,Hull Olympiques,36,2000-01,68,100,67,17,14,QMJHL
70,Hull Olympiques,27,2001-02,53,97,86,18,26,QMJHL
6,Czech Republic,3,2001-02,7,9,6,18,-1,WJC-A
18,HC Moeller Pardubice,13,2004-05,47,31,28,21,0,CzRep
0,Czech Republic,2,2004-05,7,2,2,21,5,WC-A
2,Czech Republic,1,2005-06,8,3,2,22,0,Olympics
4,Czech Republic,2,2008-09,7,6,4,25,2,WC-A
3,Czech Republic,5,2011-12,10,8,8,28,3,WC-A
18,HC CSOB Pojistovna Pardubice,14,2012-13,27,32,52,29,0,CzRep
1,Czech Republic (all),3,2013-14,5,4,0,30,0,Internationa
1,Czech Republic,3,2013-14,5,4,0,30,0,Olympics
3,Czech Republic (all),1,2016-17,3,4,2,33,2,Internationa
2,Czech Republic,0,2016-17,3,2,2,33,1,WCup
