year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,18,3,35,19,0,ON-Jr.A,44,Wexford Raiders,22
1992-93,19,1,24,2,0,H-East,26,U. of New Hampshire,3
1993-94,20,0,48,4,0,H-East,40,U. of New Hampshire,4
1994-95,21,9,46,9,0,H-East,28,U. of New Hampshire,18
1995-96,22,6,38,12,0,Nat-Tm,42,Canada,18
1996-97,23,8,80,16,0,AHL,75,Hamilton Bulldogs,24
1997-98,24,6,129,20,15,AHL,69,2 Teams,26
1997-98,24,3,62,10,9,AHL,28,Hamilton Bulldogs,13
1997-98,24,3,67,10,6,AHL,41,Albany River Rats,13
1998-99,25,1,31,1,-7,AHL,12,2 Teams,2
1998-99,25,0,29,0,-7,AHL,10,Albany River Rats,0
1998-99,25,1,2,1,0,AHL,2,Portland Pirates,2
2000-01,27,5,36,7,4,IHL,21,Detroit Vipers,12
2000-01,27,5,50,8,17,AHL,26,Hershey Bears,13
2001-02,28,10,133,16,-6,AHL,59,Hershey Bears,26
2002-03,29,9,75,12,3,AHL,36,Hershey Bears,21
2003-04,30,13,141,37,24,AHL,73,Manchester Monarchs,50
2004-05,31,1,36,5,0,Sweden,26,MODO Hockey Ornskoldsvik,6
2004-05,31,1,30,0,0,Finland,11,Blues Espoo,1
2007-08,34,4,54,14,23,AHL,50,Toronto Marlies,18
2008-09,35,1,47,6,0,KHL,23,Dynamo Minsk,7
2008-09,35,0,42,4,0,Germany,14,Frankfurt Lions,4
