average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,68,1,0,NHL,18,29,51,-13,163,13,12,0,14,1981-82,HAR,25,43,"[{'link': '/awards/voting-1982.html#calder', 'name': 'Calder-10'}]",15.3,,59
,90,4,2,NHL,19,35,60,-25,212,25,4,0,24,1982-83,HAR,31,59,"[{'link': '/awards/voting-1983.html#byng', 'name': 'Byng-17'}]",14.6,,79
,83,5,0,NHL,20,29,45,-10,202,18,5,0,31,1983-84,HAR,23,60,[],11.4,,72
,81,1,0,NHL,21,30,66,-23,195,20,4,0,27,1984-85,HAR,24,57,[],12.3,,0
,77,4,1,NHL,22,28,24,8,120,16,7,1,24,1985-86,HAR,24,53,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1986.html#hart', 'name': 'Hart-10'}]",20.0,,53
,93,7,0,NHL,23,39,45,10,189,23,7,0,24,1986-87,HAR,30,63,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1987.html#hart', 'name': 'Hart-9'}]",15.9,,75
,75,3,1,NHL,24,25,87,-8,172,13,11,0,25,1987-88,HAR,25,50,[],14.5,,0
,77,4,0,NHL,25,27,36,4,156,21,8,0,21,1988-89,HAR,29,48,[],18.6,,69
,101,5,1,NHL,26,41,73,13,170,16,15,0,28,1989-90,HAR,32,69,"[{'link': '/awards/voting-1990.html#byng', 'name': 'Byng-18'}, {'link': '/awards/voting-1990.html#selke', 'name': 'Selke-5'}]",18.8,,0
,87,7,1,NHL,27,45,72,-2,174,12,10,0,19,1990-91,TOT,23,64,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-21'}]",13.2,,81
,76,6,1,NHL,27,37,51,-2,149,10,10,0,18,1990-91,HAR,21,55,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-21'}]",14.1,,67
,11,1,0,NHL,27,8,21,0,25,2,0,0,1,1990-91,PIT,2,9,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-21'}]",8.0,,14
,54,2,1,NHL,28,21,30,-7,121,15,5,3,9,1991-92,PIT,21,33,[],17.4,,70
,100,4,2,NHL,29,28,68,6,215,13,9,7,41,1992-93,PIT,24,76,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-6'}]",11.2,,84
,93,2,0,NHL,30,30,62,-3,216,19,8,3,33,1993-94,PIT,27,66,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-1994.html#selke', 'name': 'Selke-6'}]",12.5,,82
,59,1,0,NHL,31,29,18,0,94,8,3,1,18,1994-95,PIT,11,0,"[{'link': '/awards/voting-1995.html#AS', 'name': 'AS-3'}, {'link': '/awards/byng.html#1995', 'name': None}, {'link': '/awards/selke.html#1995', 'name': None}]",11.7,,44
,119,4,1,NHL,32,49,56,25,158,14,12,1,42,1995-96,PIT,27,0,"[{'link': '/awards/voting-1996.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1996.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1996.html#byng', 'name': 'Byng-9'}, {'link': '/awards/voting-1996.html#selke', 'name': 'Selke-2'}]",17.1,,77
