average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:52,0,16,1,0,0,NHL,24,9,0,38,-7,76,0,1,0,2,0,4,0,1999-00,MTL,3,0,13,0,3.9,1174,74,[]
13:24,0,6,0,0,0,NHL,25,2,0,26,3,24,0,0,0,0,0,4,0,2000-01,MTL,0,0,6,0,0.0,389,29,[]
18:47,0,5,0,0,0,NHL,26,4,0,33,-5,24,0,0,0,0,0,1,0,2001-02,MTL,0,0,5,0,0.0,526,28,[]
19:09,0,4,0,1,0,NHL,27,1,0,4,-2,30,0,2,0,0,0,0,0,2002-03,TOT,3,0,1,0,10.0,459,24,[]
12:52,0,0,0,0,0,NHL,27,0,0,2,-1,0,0,0,0,0,0,0,0,2002-03,NSH,0,0,0,0,0,51,4,[]
20:24,0,4,0,1,0,NHL,27,1,0,2,-1,30,0,2,0,0,0,0,0,2002-03,MTL,3,0,1,0,10.0,408,20,[]
19:39,0,18,0,0,0,NHL,28,11,0,70,1,86,0,2,0,0,0,5,0,2003-04,MTL,2,0,16,0,2.3,1435,73,[]
20:47,0,22,1,0,0,NHL,30,13,0,34,-6,75,0,0,0,3,0,6,0,2005-06,MTL,3,0,19,0,4.0,1392,67,[]
18:19,0,14,1,0,0,NHL,31,9,0,52,-10,56,0,2,0,1,1,1,0,2006-07,MTL,3,0,11,0,5.4,1135,62,[]
17:22,131,8,0,0,116,NHL,32,6,0,61,9,60,0,2,0,0,0,0,22,2007-08,MTL,2,168,6,36,3.3,1285,74,[]
16:30,120,9,1,0,55,NHL,33,3,0,53,-7,51,0,5,0,0,1,0,15,2008-09,MTL,5,122,4,32,9.8,891,54,[]
19:18,204,11,1,0,96,NHL,34,4,0,50,5,86,0,2,0,1,1,3,25,2009-10,NSH,3,162,8,43,3.5,1564,81,[]
20:14,108,10,0,0,51,NHL,35,7,0,27,-3,47,0,1,0,0,0,2,13,2010-11,NSH,1,133,9,24,2.1,890,44,[]
17:33,111,11,2,0,65,NHL,36,7,0,33,-4,38,0,4,0,0,0,0,23,2011-12,NSH,4,103,7,29,10.5,1158,66,[]
18:05,101,9,0,0,50,NHL,37,8,0,21,4,46,0,1,0,0,0,0,9,2012-13,MTL,1,78,8,34,2.2,868,0,[]
17:41,75,6,1,0,70,NHL,38,3,0,34,-5,34,0,2,0,0,0,1,7,2013-14,MTL,2,80,4,27,5.9,920,52,[]
