pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Montreal-Bourassa,5,0,7,QAAA,42,1991-92,16,2
45,Laval Titan,6,0,6,QMJHL,45,1992-93,17,0
131,Laval Titan,14,0,17,QMJHL,68,1993-94,18,3
115,Laval Titan,25,47,33,QMJHL,72,1994-95,19,8
156,Granby Predateurs,35,64,46,QMJHL,68,1995-96,20,11
77,Wheeling Nailers,32,0,42,ECHL,69,1996-97,21,10
76,Quebec Rafales,27,0,35,IHL,71,1997-98,22,8
174,Fredericton Canadiens,36,0,55,AHL,79,1998-99,23,19
0,Quebec Citadelles,0,-5,0,AHL,4,2000-01,25,0
30,Quebec Citadelles,14,2,22,AHL,38,2001-02,26,8
31,Hamilton Bulldogs,12,9,13,AHL,29,2002-03,27,1
0,United States,1,-1,1,WC-A,6,2002-03,27,0
46,Leksands IF,21,0,31,Sweden-2,31,2004-05,29,10
0,HC Ambr\xc3\x83\xc2\xac-Piotta,0,0,0,Swiss Cup,2,2014-15,39,0
30,HC Ambr\xc3\x83\xc2\xac-Piotta,11,-11,11,NLA,31,2014-15,39,0
8,Gen\xc3\x83\xc2\xa8ve-Servette HC,0,1,1,Spengler Cup,4,2014-15,39,1
