power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,11,0,0,NHL,2003-04,28,0,MTL,198,0,7,-6,0,13,,,0.0,0
1,6,3,0,NHL,2005-06,30,1,MTL,134,2,10,0,0,15,,,6.7,0
0,7,3,0,NHL,2007-08,32,1,MTL,111,2,4,0,0,10,20,,10.0,1
0,1,0,0,NHL,2008-09,33,0,MTL,2,0,0,0,0,0,,,0,0
0,6,0,0,NHL,2009-10,34,0,NSH,118,0,6,-1,0,3,12,,0.0,0
0,10,3,0,NHL,2011-12,36,0,NSH,150,3,2,7,0,8,19,,0.0,0
0,5,0,0,NHL,2012-13,37,0,MTL,80,0,17,-3,0,5,9,,0.0,0
0,9,2,0,NHL,2013-14,38,2,MTL,128,0,4,4,0,7,12,,28.6,2
