age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,0.0,0,5,7,NHL,11,0,1988-89,0,10,0,,0,44,,PIT,5
28,,0.0,0,1,8,NHL,14,0,1990-91,0,12,0,,0,52,,MNS,1
29,,11.1,1,3,-2,NHL,7,0,1991-92,0,9,1,,0,18,,MNS,4
32,,0.0,0,2,3,NHL,7,0,1994-95,0,9,0,,0,8,,WSH,2
33,,0.0,0,0,-2,NHL,6,0,1995-96,0,15,0,,0,6,,WSH,0
34,,0.0,0,0,0,NHL,6,0,1996-97,0,7,0,,0,4,,PHX,0
