pim,team,assists,plus_minus,points,league,games_played,year,age,goals
23,Kingston Legionnaires,27,0,50,Minor-ON,35,1987-88,16,23
19,2 Teams,8,0,16,OHL,58,1988-89,17,8
7,North Bay Centennials,1,0,3,OHL,11,1988-89,17,2
12,Kingston Raiders,7,0,13,OHL,47,1988-89,17,6
26,Kingston Frontenacs,31,0,39,OHL,62,1989-90,18,8
42,Kingston Frontenacs,25,0,51,OHL,64,1990-91,19,26
51,Belleville Bulls,44,0,83,OHL,48,1991-92,20,39
73,New Haven Senators,16,0,34,AHL,76,1992-93,21,18
30,P.E.I. Senators,0,0,1,AHL,19,1993-94,22,1
13,HC Asiago,11,0,27,Italy,16,1993-94,22,16
76,Blackburn Hawks,33,0,73,Britain-2,24,1994-95,23,40
10,Durham Wasps,5,0,7,Britain,4,1994-95,23,2
87,Vojens IK,27,0,65,Denmark,40,1995-96,24,38
42,Ratinger Lowen,9,0,13,Germany,46,1996-97,25,4
131,Adendorfer EC,39,0,64,German-2,50,1997-98,26,25
110,Waco Wizards,54,21,82,WPHL,61,1998-99,27,28
52,Waco Wizards,15,-10,29,WPHL,27,1999-00,28,14
46,Adirondack IceHawks,24,-11,35,UHL,46,1999-00,28,11
6,Tamworth Braves,3,0,6,EOSHL,6,2004-05,33,3
