average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,21,1,0,NHL,23,12,16,2,55,6,0,0,3,1967-68,LAK,6,15,[],10.9,,44
,3,0,0,NHL,24,1,4,-7,37,2,0,0,0,1968-69,LAK,2,1,[],5.4,,18
,10,0,0,NHL,25,3,6,-13,61,5,0,0,2,1969-70,TOT,5,5,[],8.2,,45
,8,0,0,NHL,25,2,4,-15,54,4,0,0,2,1969-70,LAK,4,4,[],7.4,,31
,2,0,0,NHL,25,1,2,2,7,1,0,0,0,1969-70,CBH,1,1,[],14.3,,14
,54,1,0,NHL,26,34,26,26,155,14,3,0,3,1970-71,CBH,17,37,[],11.0,,78
,18,1,0,NHL,27,13,22,2,87,5,0,0,0,1971-72,CBH,5,13,[],5.7,,75
,73,1,0,WHA,28,0,85,0,0,19,6,0,0,1972-73,PHB,25,48,[],0,,75
,89,3,1,WHA,29,0,50,0,0,18,8,0,0,1973-74,VNB,27,62,[],0,,76
,63,0,1,WHA,30,0,24,-15,251,18,10,0,0,1974-75,VNB,29,34,[],11.6,,78
,72,2,1,WHA,31,0,24,-10,191,15,6,0,0,1975-76,CNS,22,50,[],11.5,,77
,59,0,1,WHA,32,0,24,-18,170,11,1,0,0,1976-77,TOT,13,46,[],7.6,,74
,5,0,0,WHA,32,0,6,-8,21,0,1,0,0,1976-77,INR,1,4,[],4.8,,8
,54,0,1,WHA,32,0,18,-10,149,11,0,0,0,1976-77,EDO,12,42,[],8.1,,66
,20,0,0,WHA,33,0,12,-17,81,5,2,0,0,1977-78,EDO,7,13,[],8.6,,53
