pim,team,assists,plus_minus,points,league,games_played,year,age,goals
71,Toronto St. Michael\'s Majors,11,4,21,OHL,67,2001-02,17,10
119,Toronto St. Michael\'s Majors,21,-1,37,OHL,64,2002-03,18,16
110,Toronto St. Michael\'s Majors,24,5,37,OHL,64,2003-04,19,13
152,Toronto St. Michael\'s Majors,35,-8,50,OHL,67,2004-05,20,15
50,University of New Brunswick,17,0,32,AUAA,28,2005-06,21,15
63,University of New Brunswick,19,0,33,AUAA,25,2006-07,22,14
71,Toronto Marlies,16,18,24,AHL,41,2007-08,23,8
131,Toronto Marlies,18,-10,30,AHL,73,2008-09,24,12
48,Toronto Marlies,9,-5,11,AHL,20,2009-10,25,2
48,Toronto Marlies,10,7,16,AHL,35,2010-11,26,6
22,Toronto Marlies,6,-1,10,AHL,22,2011-12,27,4
27,Hamilton Bulldogs,6,-5,7,AHL,22,2012-13,28,1
22,JYP Jyvaskyla,3,0,4,Finland,14,2012-13,28,1
