bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QJHL,21,Victoriaville Bruins,1260,16,7,0,0,82,0,0,0,3,14,0,0,0,0,0,1964-65,0,3.90,0,0
0,QJHL,44,Shawinigan Bruins,2620,17,6,0,0,136,0,0,0,1,38,0,0,0,0,0,1965-66,0,3.11,0,0
0,OHA-Jr.,34,Niagara Falls Flyers,2010,18,0,0,0,135,0,0,0,1,0,0,0,0,0,0,1966-67,0,4.03,0,0
0,OHA-Jr.,50,Niagara Falls Flyers,2970,19,0,0,0,153,0,0,0,4,0,0,0,0,0,0,1967-68,0,3.09,0,0
0,CHL,53,Houston Apollos,3150,20,19,0,0,150,0,0,10,2,24,0,0,0,0,0,1968-69,0,2.86,0,0
0,AHL,15,Montreal Voyageurs,900,21,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1969-70,0,2.47,0,0
0,WEC-A,7,Canada,359,32,5,0,0,26,0,0,0,0,2,0,0,0,0,0,1980-81,0,4.35,0,0
0,CHL,10,Fort Worth Texans,615,33,5,0,0,40,0,0,1,0,4,0,0,0,0,0,1981-82,0,3.90,0,0
0,AHL,43,Rochester Americans,2541,34,8,0,0,156,0,0,5,0,28,0,0,0,0,0,1982-83,0,3.68,0,0
0,AHL,33,Rochester Americans,1803,35,9,0,0,104,0,0,1,4,19,0,0,0,0,0,1983-84,0,3.46,0,0
