shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0,0,2008-09,0,1,10,0,0,0,0,0,0,-1,1,NJD,0,0,0,20,0,NHL,0,0,9:47,0,1,0,1,[],0
4.5,3,2009-10,2,1,226,0,8,33,22,0,1,-4,1,NJD,1,4,25.0,21,0,NHL,0,5,11:18,10,20,1,2,[],0
13.8,4,2010-11,2,8,273,0,4,55,29,0,4,5,8,NSH,4,16,0.0,22,1,NHL,0,9,10:08,6,27,0,12,[],0
15.6,19,2011-12,27,13,822,0,19,137,96,0,15,9,13,NSH,15,21,36.7,23,2,NHL,0,33,11:15,41,73,11,28,[],0
9.8,4,2012-13,10,6,430,0,12,74,51,0,5,1,6,NSH,5,13,33.3,24,1,NHL,0,21,11:57,33,36,2,11,[],0
8.9,2,2013-14,6,5,521,0,5,95,56,0,5,-3,5,WPG,5,12,50.0,25,1,NHL,0,27,11:20,19,46,2,10,[],0
5.1,0,2014-15,6,5,458,0,9,83,59,0,3,5,5,WPG,3,11,100.0,26,1,NHL,0,25,9:45,55,47,1,8,[],0
0.0,2,2015-16,4,3,284,0,3,55,39,0,0,1,3,WPG,0,5,33.3,27,0,NHL,0,11,9:27,38,30,1,3,[],0
