pim,team,assists,plus_minus,points,league,games_played,year,age,goals
31,UMass-Lowell,14,10,20,NCAA,41,2013-14,22,6
4,Iowa Wild,2,-6,4,AHL,13,2014-15,23,2
8,Iowa Wild,9,-14,13,AHL,28,2015-16,24,4
