league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,80,6,22,150,65,13,,NYR,"[{'link': '/awards/voting-1986.html#calder', 'name': 'Calder-4'}]",14.7,15,43,0,22,0,1985-86,,7,69,0,30
NHL,78,4,23,149,70,13,,TOT,[],20.8,21,39,-11,31,0,1986-87,,10,40,0,26
NHL,38,1,23,81,36,8,,NYR,[],19.8,12,20,-10,16,0,1986-87,,4,20,0,12
NHL,40,3,23,68,34,5,,WSH,[],22.1,9,19,-1,15,0,1986-87,,6,20,0,14
NHL,70,3,24,134,59,11,,WSH,"[{'link': '/awards/voting-1988.html#byng', 'name': 'Byng-12'}]",20.9,16,31,1,28,0,1987-88,,12,22,0,20
NHL,0,9,25,187,89,15,,WSH,"[{'link': '/awards/voting-1989.html#byng', 'name': 'Byng-15'}, {'link': '/awards/voting-1989.html#selke', 'name': 'Selke-20'}]",21.9,25,48,17,41,0,1988-89,,16,49,0,33
NHL,74,3,26,124,73,10,,WSH,"[{'link': '/awards/voting-1990.html#byng', 'name': 'Byng-15'}]",24.2,19,43,0,30,3,1989-90,,8,27,2,31
NHL,79,4,27,155,71,10,,WSH,[],14.8,12,48,9,23,5,1990-91,,6,26,3,35
NHL,80,3,28,123,69,9,,WSH,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-15'}]",23.6,19,40,3,29,5,1991-92,,5,38,2,29
NHL,84,3,29,148,82,24,,WSH,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-10'}]",17.6,18,56,5,26,2,1992-93,,6,44,2,30
NHL,81,4,30,144,70,12,,WSH,[],18.1,14,44,15,26,2,1993-94,,10,24,1,31
NHL,48,1,31,88,37,7,,TOR,[],11.4,6,27,1,10,2,1994-95,,2,14,2,18
NHL,37,1,32,32,21,3,,VAN,[],18.8,4,15,-3,6,0,1995-96,,2,29,0,12
NHL,75,5,33,79,52,8,,VAN,[],25.3,17,32,0,20,0,1996-97,,3,42,0,24
