pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Ste-Foy Gouverneurs,0,0,0,QAAA,5,1988-89,15,0
76,Ste-Foy Gouverneurs,60,0,86,QAAA,42,1989-90,16,26
92,Granby Bisons,46,0,67,QMJHL,69,1990-91,17,21
81,2 Teams,48,0,77,QMJHL,65,1991-92,18,29
47,Granby Bisons,37,0,59,QMJHL,49,1991-92,18,22
34,Laval Titan,11,0,18,QMJHL,16,1991-92,18,7
8,Rochester Americans,3,0,7,AHL,5,1992-93,19,4
37,2 Teams,15,0,27,QMJHL,16,1992-93,19,12
2,Granby Bisons,1,0,2,QMJHL,1,1992-93,19,1
35,Laval Titan,14,0,25,QMJHL,15,1992-93,19,11
51,Rochester Americans,22,0,32,AHL,31,1993-94,20,10
26,Rochester Americans,27,0,41,AHL,43,1994-95,21,14
4,Phoenix Roadrunners,3,0,7,IHL,10,1995-96,22,4
4,Long Beach Ice Dogs,1,1,1,IHL,2,1997-98,24,0
8,Long Beach Ice Dogs,11,5,15,IHL,14,1999-00,26,4
39,Manitoba Moose,22,1,32,IHL,45,2000-01,27,10
