assists,year,games_played,points,goals,team,age,pim,plus_minus,league
10,1993-94,12,14,4,Sherbrooke Faucons,17,12,0,QMJHL
7,1994-95,7,8,1,Sherbrooke Faucons,18,10,0,QMJHL
6,2004-05,9,7,1,A&O Asiago Hockey,28,4,0,Italy
