year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,15,1,2,1,0,AMHL,6,Sherwood Park Crusaders,2
1990-91,16,0,2,4,0,WHL,12,Medicine Hat Tigers,4
1991-92,17,0,2,1,0,WHL,4,Medicine Hat Tigers,1
1992-93,18,3,12,3,0,WHL,10,Medicine Hat Tigers,6
1992-93,18,0,12,0,0,IHL,5,Kansas City Blades,0
