year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,20,0,0,0,0,CHL,3,Kansas City Blues,0
1971-72,21,1,89,8,0,IHL,52,Columbus Seals,9
1971-72,21,0,6,1,0,WHL,5,Denver Spurs,1
1972-73,22,5,125,21,0,WHL,72,Denver Spurs,26
1973-74,23,7,163,24,0,WHL,68,Denver Spurs,31
1974-75,24,2,151,26,0,CHL,75,Salt Lake Golden Eagles,28
1975-76,25,7,140,18,0,CHL,63,Salt Lake Golden Eagles,25
1976-77,26,0,46,7,0,CHL,14,Salt Lake Golden Eagles,7
1977-78,27,1,4,3,0,Nat-Tm,9,United States,4
1977-78,27,1,4,3,0,WEC-A,9,United States,4
1977-78,27,1,36,9,0,AHL,26,2 Teams,10
1977-78,27,0,21,1,0,AHL,13,Hampton Gulls,1
1977-78,27,1,15,8,0,AHL,13,Hershey Bears,9
1978-79,28,0,11,1,0,NEHL,11,Hampton Aces,1
