giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,58,0,21,0,0,123,13,0,2,976,PHI,0,0,[],3.3,3,9,8,4,0,0,2002-03,0,16:50,1,20,0,7
0,NHL,5,0,22,0,0,14,0,0,0,87,PHI,0,0,[],0.0,0,0,-4,0,0,0,2003-04,0,17:20,0,2,0,0
0,NHL,63,0,24,0,0,83,18,0,7,1070,TOT,0,0,[],3.6,1,15,-13,3,0,0,2005-06,0,16:59,2,18,1,7
0,NHL,29,0,24,0,0,34,7,0,1,417,PHI,0,0,[],5.9,1,5,-4,2,0,0,2005-06,0,14:22,1,4,1,3
0,NHL,34,0,24,0,0,49,11,0,6,653,PHX,0,0,[],2.0,0,10,-9,1,0,0,2005-06,0,19:13,1,14,0,4
0,NHL,52,0,25,0,0,83,8,0,0,841,TOT,0,0,[],2.4,2,6,-16,2,0,0,2006-07,0,16:10,0,18,0,6
0,NHL,32,0,25,0,0,36,2,0,0,471,PHX,0,0,[],2.8,1,1,-4,1,0,0,2006-07,0,14:43,0,16,0,1
0,NHL,20,0,25,0,0,47,6,0,0,370,CAR,0,0,[],2.1,1,5,-12,1,0,0,2006-07,0,18:29,0,2,0,5
12,NHL,47,0,26,0,178,80,15,110,7,885,CAR,7,100.0,[],0.0,0,15,6,0,1,0,2007-08,81,18:50,0,18,0,8
29,NHL,70,1,27,0,255,129,30,146,9,1563,CAR,27,0,[],3.9,3,25,-9,5,0,0,2008-09,160,22:20,2,37,0,16
25,NHL,79,1,28,1,295,153,32,166,7,1811,TOT,24,0.0,[],2.6,2,28,6,4,0,0,2009-10,215,22:55,2,39,1,20
21,NHL,62,0,28,1,222,116,23,133,7,1420,FLA,19,0.0,[],1.7,1,21,-3,2,0,0,2009-10,179,22:55,1,33,1,13
4,NHL,17,1,28,0,73,37,9,33,0,390,BOS,5,0,[],5.4,1,7,9,2,0,0,2009-10,36,22:57,1,6,0,7
27,NHL,81,2,29,0,321,166,32,161,10,1907,BOS,12,0,[],4.2,6,25,3,7,0,0,2010-11,174,23:33,1,41,0,15
25,NHL,80,2,30,0,349,174,23,154,8,1923,BOS,17,0,[],2.9,5,18,15,5,0,0,2011-12,151,24:02,0,39,2,8
16,NHL,46,2,31,0,183,83,17,115,2,1094,BOS,10,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-20'}, {'link': '/awards/voting-2013.html#norris', 'name': 'Norris-21'}]",4.8,4,13,18,4,0,0,2012-13,115,23:48,0,10,0,11
16,NHL,34,0,32,0,115,53,10,61,0,742,BOS,7,0,[],1.9,1,9,11,1,0,0,2013-14,66,21:50,0,10,0,9
24,NHL,82,0,33,0,209,103,14,212,0,1812,BOS,8,0,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-56'}]",2.9,3,11,-1,3,0,0,2014-15,146,22:06,0,34,0,11
24,NHL,61,0,34,0,132,66,12,127,1,1183,BOS,16,0,[],1.5,1,11,-1,1,0,0,2015-16,120,19:24,0,24,0,10
33,NHL,73,0,35,0,166,89,22,154,0,1418,NYI,10,0,[],5.6,5,17,25,5,0,0,2016-17,146,19:26,0,32,0,17
