average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:48,0,30,2,0,0,NHL,19,16,0,41,14,89,0,12,0,0,0,2,0,1999-00,TOR,12,0,18,0,13.5,845,66,[]
10:02,0,17,1,0,0,NHL,20,8,0,30,5,71,0,6,0,0,0,3,0,2000-01,TOR,6,0,11,0,8.5,522,52,[]
8:57,0,2,0,0,0,NHL,21,1,0,4,-1,12,0,1,0,0,0,0,0,2001-02,TOR,1,0,1,0,8.3,98,11,[]
15:00,0,45,6,1,0,NHL,22,18,0,124,11,102,0,13,0,2,0,11,0,2002-03,TOR,16,0,29,0,15.7,1080,72,[]
15:18,0,31,2,1,0,NHL,23,16,0,62,7,89,0,11,0,1,0,2,0,2003-04,TOR,13,0,18,0,14.6,948,62,[]
15:34,0,31,0,1,0,NHL,25,17,0,56,13,113,0,9,0,2,1,1,0,2005-06,TOR,12,0,19,0,10.6,887,57,[]
16:36,0,33,4,0,0,NHL,26,14,0,44,8,125,0,14,0,4,0,1,0,2006-07,TOR,18,0,15,0,14.4,896,54,[]
20:07,297,56,5,0,51,NHL,27,25,114,92,10,165,42.1,14,157,12,1,4,30,2007-08,TOR,26,102,30,53,15.8,1448,72,[]
17:11,376,59,4,0,37,NHL,28,21,80,30,-14,224,40.6,20,117,8,1,9,34,2008-09,TOT,28,112,31,40,12.5,1392,81,[]
17:13,290,46,2,0,31,NHL,28,17,80,24,-13,171,41.5,15,113,6,1,7,21,2008-09,TOR,21,80,25,29,12.3,1085,63,[]
17:05,86,13,2,0,6,NHL,28,4,0,6,-1,53,0.0,5,4,2,0,2,13,2008-09,NYR,7,32,6,11,13.2,308,18,[]
18:14,205,67,4,0,35,NHL,29,30,481,44,13,126,43.4,16,627,8,0,13,30,2009-10,ATL,24,82,43,40,19.0,1385,76,[]
15:39,182,41,2,0,38,NHL,30,14,260,42,-17,105,48.8,11,273,5,0,11,35,2010-11,ATL,16,61,25,31,15.2,1189,76,[]
16:31,177,35,0,0,41,NHL,31,14,283,42,0,95,43.4,11,369,4,0,6,25,2011-12,WPG,15,94,20,23,15.8,1140,69,[]
15:57,97,18,0,0,27,NHL,32,11,128,16,6,56,42.1,4,176,2,0,1,15,2012-13,WPG,6,76,12,19,10.7,638,40,[]
