pim,team,assists,plus_minus,points,league,games_played,year,age,goals
94,St. Catharines Black Hawks,14,0,34,OHA-Jr.,42,1969-70,17,20
117,St. Catharines Black Hawks,33,0,53,OHA-Jr.,58,1970-71,18,20
116,St. Catharines Black Hawks,40,0,65,OHA-Jr.,50,1971-72,19,25
41,Boston Braves,5,0,9,AHL,32,1972-73,20,4
54,San Diego Gulls,15,0,29,WHL,39,1972-73,20,14
108,San Diego Gulls,44,0,69,WHL,76,1973-74,21,25
33,Kansas City Blues,13,0,27,CHL,21,1976-77,24,14
12,Rhode Island Reds,2,0,10,AHL,12,1976-77,24,8
155,Kansas City Red Wings,54,0,77,CHL,76,1977-78,25,23
60,San Diego Hawks,27,0,52,PHL,52,1978-79,26,25
0,SIJ Rheem Utrecht,9,0,13,Holland,14,1979-80,27,4
