pim,team,assists,plus_minus,points,league,games_played,year,age,goals
26,HC Ceske Budejovice U17,12,0,13,CzR-U17,48,1999-00,15,1
14,HC Ceske Budejovice Jr.,8,0,9,CzRep-Jr.,26,2000-01,16,1
6,HC Ceske Budejovice U17,1,0,1,CzR-U17,7,2000-01,16,0
60,HC Ceske Budejovice Jr.,13,0,16,CzRep-Jr.,31,2001-02,17,3
0,HC Ceske Budejovice,0,0,0,CzRep,3,2001-02,17,0
6,Czech Republic,2,-3,6,WJ18-A,8,2001-02,17,4
34,HC Ceske Budejovice Jr.,5,0,6,CzRep-Jr.,14,2002-03,18,1
14,HC Ceske Budejovice,1,0,1,CzRep,31,2002-03,18,0
80,Norfolk Admirals,2,-2,6,AHL,40,2003-04,19,4
6,Czech Republic,1,0,2,WJC-A,5,2003-04,19,1
77,Norfolk Admirals,10,-3,11,AHL,59,2004-05,20,1
86,Norfolk Admirals,11,5,12,AHL,54,2005-06,21,1
22,Binghamton Senators,2,-2,2,AHL,17,2006-07,22,0
18,HC Vitkovice Steel,3,0,6,CzRep,15,2006-07,22,3
8,Czech Republic,2,0,3,WC-A,7,2006-07,22,1
40,HC Vitkovice Steel,1,0,1,CzRep,22,2007-08,23,0
50,HC Vitkovice Steel,9,0,11,CzRep,47,2008-09,24,2
2,Czech Republic,0,-3,0,WC-A,5,2008-09,24,0
12,HC Vitkovice Steel,2,0,2,CzRep,15,2009-10,25,0
4,Czech Republic,0,-4,0,WC-A,4,2009-10,25,0
26,HC Vitkovice Steel,8,0,12,CzRep,32,2010-11,26,4
16,Lokomotiv Yaroslavl,3,0,3,KHL,7,2010-11,26,0
30,HC Fribourg-Gotteron,6,0,7,Swiss,39,2011-12,27,1
50,HC Vitkovice Steel,10,0,15,CzRep,47,2012-13,28,5
